month,decile,return,excess_return,mean_beta,median_beta,n_stocks
2018-09,1,-0.0005466703124999784,-0.0023679203124999785,0.44425854375,0.4554595,320
2018-09,2,-0.0015306811912225709,-0.0034052893416927897,0.6416391034482759,0.650933,319
2018-09,3,-0.0052624554858934115,-0.007156185893416924,0.7683997774294672,0.772189,319
2018-09,4,-0.014832668652037617,-0.016726399059561126,0.8491561943573668,0.851281,319
2018-09,5,-0.011101662382445142,-0.012996960188087776,0.9116377899686521,0.911647,319
2018-09,6,-0.006784228840125393,-0.008682347962382443,0.969381802507837,0.970049,319
2018-09,7,-0.00736054827586206,-0.009258667398119114,1.030187028213166,1.031622,319
2018-09,8,-0.004473839811912225,-0.00636568934169279,1.0926976144200629,1.090852,319
2018-09,9,-0.00814541065830721,-0.010041335423197495,1.177056843260188,1.176039,319
2018-09,10,-0.017254099373040732,-0.019148770219435715,1.3858046206896553,1.340821,319
2018-10,1,-0.03256500101265825,-0.03479063392405066,0.4444855791139241,0.4529615,316
2018-10,2,-0.041403943037974685,-0.043676094936708855,0.6245109335443038,0.62876,316
2018-10,3,-0.042490956063492076,-0.04477698780952383,0.7390951396825397,0.740627,315
2018-10,4,-0.06553903683544306,-0.06783840392405065,0.8158444873417723,0.8182605000000001,316
2018-10,5,-0.07434383696202532,-0.07664320405063292,0.8754065696202531,0.876302,316
2018-10,6,-0.07677302323809526,-0.07906349942857145,0.9283356285714286,0.927699,315
2018-10,7,-0.07940196253164558,-0.08169500050632914,0.9855000253164556,0.984765,316
2018-10,8,-0.09205287707936512,-0.09433827390476193,1.0448945365079365,1.043964,315
2018-10,9,-0.11122223658227849,-0.11350419860759495,1.1157092215189874,1.111858,316
2018-10,10,-0.1355343421518988,-0.1378223168354431,1.305065420886076,1.262404,316
2018-11,1,-0.00913784373801917,-0.011141038626198084,0.44523128434504794,0.451065,313
2018-11,2,0.01107180282051282,0.009012828461538462,0.612046108974359,0.6118505000000001,312
2018-11,3,0.015477116923076921,0.013394104102564102,0.7207366025641025,0.7223655,312
2018-11,4,0.008494745096153847,0.006397629711538461,0.7940114134615386,0.796396,312
2018-11,5,-0.0018350237699680506,-0.003929592460063897,0.8533951916932908,0.853222,313
2018-11,6,-0.00024621503205128376,-0.002339484262820512,0.9061182275641025,0.9070389999999999,312
2018-11,7,-0.0036747916666666656,-0.005768381410256411,0.963388266025641,0.9632755,312
2018-11,8,-0.005636760448717952,-0.007725863012820513,1.0220067660256411,1.0227355,312
2018-11,9,-0.01275445262820513,-0.014844516730769234,1.0947319807692308,1.0935685,312
2018-11,10,-0.034598015750798725,-0.03667501255591054,1.298121501597444,1.220744,313
2018-12,1,-0.029290728534201952,-0.031120695960912055,0.4458079315960913,0.44935,307
2018-12,2,-0.06545507078431373,-0.06732925379084967,0.6041512777777778,0.605428,306
2018-12,3,-0.07297237653594772,-0.0748550562745098,0.7028873039215686,0.703723,306
2018-12,4,-0.08982689869281046,-0.09172559150326798,0.7702108954248366,0.7703885,306
2018-12,5,-0.10384794462540715,-0.10573230944625409,0.825589651465798,0.827808,307
2018-12,6,-0.10735662888888887,-0.10925564849673201,0.8738860196078432,0.872161,306
2018-12,7,-0.11402622039215687,-0.11592001124183006,0.927321274509804,0.928146,306
2018-12,8,-0.12939732679738564,-0.13127771895424836,0.9772572908496734,0.9775605,306
2018-12,9,-0.14461547385620915,-0.14651089869281045,1.0451829411764706,1.0463114999999998,306
2018-12,10,-0.15826312084690553,-0.1601513944625407,1.2120751791530944,1.162637,307
2019-01,1,0.036414853896103896,0.034389529220779216,0.4482614967532467,0.4506275,308
2019-01,2,0.0714424525,0.06937686808441558,0.6025925487012986,0.6029555,308
2019-01,3,0.0730248063961039,0.07093487133116884,0.698391198051948,0.699084,308
2019-01,4,0.08262209472312704,0.08053544977198696,0.7638389283387623,0.764674,307
2019-01,5,0.08844610211038963,0.08635649172077921,0.8174045324675325,0.8186725,308
2019-01,6,0.09954596428571429,0.0974459642857143,0.8660571071428571,0.8658605,308
2019-01,7,0.09951251929967425,0.09742620008143321,0.9180346156351792,0.920834,307
2019-01,8,0.1180463317694805,0.11594860449675325,0.9709984318181818,0.9720925,308
2019-01,9,0.1245509031168831,0.12245090311688311,1.0394209025974026,1.0400209999999999,308
2019-01,10,0.16557679298701297,0.16348231246753242,1.2009660681818182,1.1566045,308
2019-02,1,0.018095191909385116,0.016265742071197412,0.4483481941747573,0.455383,309
2019-02,2,0.021700901618122975,0.019827762459546924,0.6104037443365695,0.61002,309
2019-02,3,0.033243133116883115,0.0313499512987013,0.7118005422077922,0.714476,308
2019-02,4,0.03184395566343042,0.029946868284789645,0.7811554336569579,0.783175,309
2019-02,5,0.04158322808441557,0.03968962418831167,0.8390940292207792,0.838571,308
2019-02,6,0.045927340776699,0.044029088349514536,0.89165871197411,0.891223,309
2019-02,7,0.040550752110389596,0.038659096266233754,0.9455673701298702,0.9463125,308
2019-02,8,0.038477825080906136,0.03657837524271843,1.0051043948220066,1.004708,309
2019-02,9,0.03788387711038957,0.035985532954545416,1.077968957792208,1.0776875000000001,308
2019-02,10,0.060525189967637436,0.05864836148867303,1.2550772783171522,1.215107,309
2019-03,1,0.007368825242718448,0.00535426213592233,0.4489231974110033,0.451788,309
